Label;Comment;;;;;
;;;;;;
;According to all reporting agencies - Rand, MIPT, the U.S.DOS **AND** the islamic hate site thereligionofpeace, the number dead from terrorism every year is 20,000.;;;;;
;;;;;;
;"18,000 of which are ""muslims killing other muslims.""";;;;;
;;;;;;
;"So even if all 2,000 of the other forms of terrorism were ""muslims vs non-muslims"" the fact we have 4,000,000,000 non-muslims means 2,000 is less than one in a million.";;;;;
;;;;;;
;Every single person who treats islamic terrorism as a legitimate threat is playing directly into their hands.;;;;;
;Stupid orange, facist, ignorant piece of shit and all the rednecks and uneducated fucks that follow him. Hopefully you all kill eachother in the upcoming civil war. What a joke of a fucking country...;;;;;
;I love this speech - stuck it to every politician and establishment figure standing there LOL;;;;;
;he is mean president lol;;;;;
;11/10 best speech ever would marry him;;;;;
;Jee I would vote Donald trump;;;;;
;Yes! *lets purge the Muslim terrorists!*;;;;;
;Preach;;;;;
;MR. DONALD TRUMP  IS A AMAZING MAN  !  I TRUST HIM  !;;;;;
;I am about 98% sure that you are a troll trying to trigger Trump opponents, however I'm not *QUITE* sure...;;;;;
;yall dumbasses dont know shit... you think this businessman is gonna care of the oh so great USA??? lol i bet the first lady is going to divorce him, cuz she obvious dont know what the fuck to do.. and build a wall around USA please.. keep Them ignorant Trump lovers there.. keep sucky USA.. usa should be a religion.. keep it to Ur fkn self.. and fuck off out this real world.. shittt usa should be a tv show instead of a country smh;;;;;
;Trump wants to promote patriotism but he himself is a draft dodger. ;;;;;
;"You wanna promote labor but you got a ""small"" loan of one MILLION  dollars from your daddy.  , ";;;;;
;You want a wall but restrict 7 nations immigrants' from coming to the USA but not the other immigrants from the nations that you have business with  ;;;;;
;You want a wall but not equal rights that have nothing to do with religion?;;;;;
;You want a wall but not clean water in flint Michigan?;;;;;
;or take the indians off the federal reserve;;;;;
;;;;;;
;I'm getting that haircut soon .;;;;;
;Times like these, I'm glad I'm not american;;;;;
;Oh Dear;;;;;
;Well, he's getting *something* done. I'll give him that. I also admire his honesty, even if I don't share many of his opinions.;;;;;
;people of the world thank you? you are not the president of the world.;;;;;
;It's amazing.. hard to believe.. to see so many of you think something stupid/foolish as greatness.;;;;;
;The governments right now are puppets in the hands of God. The bible prophesied that they will destroy false religion. The partnership between the governments and the clergy will be broken. ;;;;;
;;;;;;
;Looks like it's happening soon;;;;;
;God bless u Trump from Australia;;;;;
;35k thumbs up and only 23k thumbs down....Make America great again;;;;;
;Popularity doesn't equal truth, otherwise Hillary would be president.;;;;;
;Did anyone hear the trumpets in the background?;;;;;
;It was raining because god was crying;;;;;
;I bet that guy in 11:34 in the video is regretting voting for Trump with the Muslim ban;;;;;
;Then... Why is his administration attacking abortion rights?;;;;;
;HES NOT DOING GOOD THINGS...LETS TALK ABOUT THE TAXES......;;;;;
;OBAMACARE REPEAL-HUGE TAX BREAKS TO THE RICH. THE PROPOSED REPUBLICAN BUDGET INCREASES THE FEDERAL DEBT BY OVER 9 TRILLION IN 10 YEARS THAT TURD SAID YESTERDAY (WE ARE GOING TO CUTTING TAXES MASSIVELY) TAX POLICY CENTER SAID DRUMPS TAX PLANS WILL ADD 7.2 TRILLION....WHEN OBAMA WAS PRESIDENT ITS WE DONT HAVE NO MONEY ALL OF A SUDDEN IT'S YEA WE FOUND SOME OVER HERE.  THE REAL FACTS ARE- HES JUST RUNNING UP THE DEBT AND OF COURSE YOU CAN DO SHIT IF YOU JUST PUT IT ON THE CARD. YOU DRUMP PEOPLE ARE SOOOOOOOO MISINFORMED. YOU WERE ALL LIED TO. AND ARE STILL BEING LIED TO. THERE ARE OTHER PLACES YOU CAN GET AN UPDATE ON CURRENT EVENTS FROM. NOW.......WHO DO YOU THINK IS GOING TO PAY FOR ALL THIS...I HOPE YOU DONT THINK ITS THE RICH LMFAO ALTHOUGH IT REALLY WOULD BE THAT WAY IF BERNIE GOT EQUAL NEWS COVERAGE. ALL OF YOU JUST DONT WANNA ADMIT THAT WAS WRONG. AND NOW WE GOT A DANCING WITH THE STARS TURD IN CHARGE OF ARE NUKES!!!!!! IF YOU CANT SEE THE STUPIDITY IN ANY OF THIS, THEN I NOW UNDERSTAND WHY HES YOUR PREZ.;;;;;
;look at those white ppl they look like a bunch of cum staings cheering;;;;;
;This guy is now in charge of a country with the biggest military in the world... You americans are really great at being so great!;;;;;
;Trump is Hitler,he make America white again,hahaha,black and yellow ppl,u r in danger in America,lucky,I'm not a American,black ppl will be slave again;;;;;
;Here is my thought, we are not divided, we won't be divided, every county and its proper people can work together in peace as one whole global ally. It is not too good to be cluttered with multicultural ideology in one country. segregation does not imply divided, but a way to filter out multicultural aspects that do not work together; better it be if everyone stayed in their proper countries. We will all rise as one when this bump resolves, then a new surface of peace will come, all nations will be happy to exist with their people, and contribute to unify positive change to their countries while in their countries may we all be assets to each other as a whole global contributor, as every country will do, a life that no longer requires concur, but instead their own citizens to build your countries resources, the goal of life, the goal of yourselves. Make your countries succeed in wellness with your own people, from there, if you need something a country can help, if we need something a country can help, we will work together eventually, but not if we are multicultured in the same country. This is my though, this is our positive change, together we will thrive; together, in time, we will live on peacefully.;;;
;Soldiers appear behind Pres. Trump. At that moment there was an attempt on his life probably. They appeared there to protect him.;;;;;
;Or they were tired, late, and when they got there they turned their back on him in disgust.;;;;;
;;;;;;
;Speculation is fun!;;;;;
;Obama has been magnificent??????? WTF I thought you said he was soooo bad. Make up your mind!! Flip flop flip flop;;;;;
;Why are so many liberals rioting and assaulting Trump supporters? Leave us alone, please. We are not all dumb yokel country rednecks. Just like liberals are not all pot-smoking, LGBT sheeple. There are many smart Republicans and many smart Democrats. People should stop insulting and attacking each other, and should instead just listen to each other. Then this country would be much more united.;;;;;
;John Smith the entire left deserve to have their first amendment rights forbidden, only us real Protestant American conservatives and other right wingers deserve the first amendment;;;;;
;god  second time  we  get  retarded person  for president :)  bushs  twin brother;;;;;
;sheisty salesman;;;;;
;Why doesn't he get help for his delusions and mental illness?  It is not taboo anymore to seek professional help.;;;;;
;The moment he laid into those corrupt fucks behind him is the moment this became the best inaugural address.;;;;;
;Restore promised, to ALL of our people 8 days later, bans muslims from entering US. NICE;;;;;
;Amen!;;;;;
;all I see is moderated comments;;;;;
;6:35 Bee movie anyone?;;;;;
;Oh how I miss you already Obama, you brought so much love in unity into this country and into the world. You made us minorities special and acceptable into the american society. No longer were we oppressed but free to express ourselves without fear of hate. Its just so sad to say that after all that work and fighting, it all seems to be headed down the drain. Stay safe out there guys and girls. The next four years will be full of nothing but hate, fear, and ignorance, as this is what this man preaches. ;;;;;
;                                                                                                                                           You're truly Mexican/Iranian individual;;;;;
;He's going to start a war... I'm honestly scared since he is the new president! #DEgegenTrump;;;;;
;Emma xox If it were Hillary, you would've been nuked by Russia on day one.;;;;;
;He's either going to be the greatest President or the worst.;;;;;
;Statist;;;;;
;I haven't really seen Trump do anything that has absolutely helped us. I wish that I could be put into the visual of Trump supporters to see what's so great about him, do Trump supporters actually know what they are even voting for? When I saw Trump supporters on the news they just said that he was a great man who would make America great again? What, you mean the slavery and segregation. Oh what fun!  But anyways, can someone explain to me why Trump would make a good president?As half Mexican American and half Native American I would like to know why, all of this stuff with Trump kind of actually entertains me. Meh, can someone answer the question honestly while NOT TRYING TO CAUSE DRAMA ( although someone is going to be the savage of the group huh?) ;;;;;
;;;;;;
;;;;;;
;Btw: I don't need any comments on my age,race,grammar and all of that stuff. Just want an answer;;;;;
;c'etait contre de l'argent bien sur qu'ils vous ont menti.les ngociations ont commenc avec 500000 dollars ensuite 1 milliard de dollards et cela s'est termin  5 milliards de dollard tals sur 3 ans.l'argent devait etre verse par les familles royales du golf.;;;;;
;NOT my president.;;;;;
;but this is your cliche!;;;;;
;You knew I was a snake before you voted me in;;;;;
;https://www.google.com/amp/s/amp.cnn.com/cnn/2017/01/20/politics/trump-inaugural-address/index.html?client=safari;;;;;
;kill Donald trump cut him with a CHAINSAW SWORD KNIFE MACHETE;;;;;
;MAKE AMERICA CONSTIPATED AGAIN now is a good time to stock up on toilet paper!!!;;;;;
;kill white people shoot them with guns rifles shoot their face head;;;;;
;kill white people shoot them with guns rifles ar15 rifles in their head face;;;;;
;kill white people cut them with a chainsaw sword knife machete;;;;;
;kill white people burn them with fire gasoline;;;;;
;kill police cops shoot them with guns rifles ar15 rifle scope shoot them in their heads face;;;;;
;kill police cops shoot them with guns rifles scope shoot them in their head face;;;;;
;cheryvile gang Pomona los angeles California south side 13;;;;;
;olive st gang Pomona los angeles California south side 13;;;;;
;12 st gang pomona los angeles california;;;;;
;hazard 13 gang los angeles california;;;;;
;hawthorne 13 gang los angeles california;;;;;
;18 st gang los angeles california;;;;;
;south side 13 gang los angeles california;;;;;
;sur 13 gang los angeles california;;;;;
;Mexican mafia gang los angeles california;;;;;
;holy shit he's actually doing something for NASA. fuck yea;;;;;
;The worst speech in history and almost plagiarized entirely. Can someone teach this clown to speak or at least read that prompter more elegantly.;;;;;
;look at that residing bitch face Michelle has.;;;;;
;god AINT GIVE A SHIT;;;;;
;don't forget to dispel all that social n racial division you're preaching about ! :);;;;;
;god ain't done shit my braindead dudes;;;;;
;ah yes, the foreigners are stealing the jobs of america-based, american-owned companies, owned by americans, the american owners who control their company, yes yes yes;;;;;
;yeah, fuck this guy.;;;;;
;Stop fucking whining and butthurting, you stupid libtards and other Trump haters. Why can't you just fucking notice that this man saved the world from the nuclear war? You should be thankful to him. JUST FUCKING NOTICE IT!!!;;;;;
;Ridicule is a mirror. It makes you look bad, not the person you're slamming.;;;;;
;;;;;;
;The way we see it, he's the snowflake, unable to take criticism or jokes in stride in stead suing and whining about it on twitter. His crippling insecurity about himself, his image, and the nation will prompt him to make stupid decisions;;;;;
;;;;;;
;Like give a wall-shaped middle finger to Mexico, a very valuable trading partner.;;;;;
;typical americans. fucking girls. gutless turds that like people  like #trump.;;;;;
;hey buddy dm me... im sure you think your hard. I will cut your head off.. Quick quick pretend your hard...;;;;;
;I love how there is no black people there;;;;;
;did they find Atlantis yet?;;;;;
;trump will clean the swamp and all lefty crazies;;;;;
;Fuck you ABC new you are fake news!;;;;;
;This President boasts that he has convinced Ford not to buil a factory in Mexico. Well, first of all, the decision not to build this factory was made by ford before Mr. Trump talked to them, second thing is that this factory was just for 700 People, third thing is: Ford will not build this factory in Mexico now, but they also will build one on the US.;;;;;
;;;;;;
;Simple math: No factory in Mexico and no factory in the US is no factoriy at all and the result is that 700 mexican People who were able to pay US products in the future are now not in the situation to do this.;;;;;
;facepalm;;;;;
;what?????;;;;;
;what is he saying?;;;;;
;He said every US american should get the credit/loan he/she wants. Well, remember 2008, the Real estate crisis caused by people who were not able to pay their installments. It was indebtedness that caused this crisis and this President wants the same again.;;;;;
;No no no;;;;;
;facepalm;;;;;
;More than 6 million jobs in the US directly depend on trade with Mexico. Begin a trade war Mr. Trump and your own people will feel the Consequences;;;;;
;He has said that he saw more german cars in the US than US cars in Germany. Well, can someone explain Mr. Trump that Ford and General Motors are US companies. And as I know these companies sell a lot of cars in germany. What a president not knowing that Ford and GM are US companies and this guy wants to lead the US? What a bad joke.;;;;;
;The greatest simple minded guy of all time;;;;;
;never heard that he criticize his own daughter for producing her products in China for import into the US. Hey Mr. Trump does Ivanka has to pay 35% border tax in the future? ;;;;;
;;;;;;
;FAKE AMERICA GREAT AGAIN;;;;;
;Yes!! I'm the 35,000th like on this video!;;;;;
;Jack Newsome aw;;;;;
;12:22 Nice hat! Slovakia :);;;;;
;Well America, you've done some pretty astounding things in your short history but this is just hilarious. I think Mexico should start building a wall first. As should Canada. Then the rest of the world should all chip in for a lid so we can ignore the nonsense being spouted by your orange president for the next 4 years;;;;;
;nowadays if u want to be a great politiician u only hav to blame muslims thats all...hats of assols...;;;;;
;History is going to show that Trump is the biggest dick head to sit in the Oval office in the history of this country. What a DORK.;;;;;
;Gee Donald so you talked to your brother Putin on the phone. How long before he has people working for you???? Oh yes & I was the deporting you wanted to do is in big trouble. You have only been in office a week & your in trouble already not very good. Oh well your doing down faster than the Titanic did, wonder what your 2nd week will be like & how much more trouble you can get you ass into. Big Mouth!!!!!!!!!!!!!!!!!!!!!!!!!!;;;;;
;Trump and pence will both die at least that's what I hope for;;;;;
;for the last 30 years the globalists have been trying to destroy this country. now we finally have someone the no qualifications and tones of wisdom. someone with commen sense.the presedents for 40 years have raped murdered destroyed and degraded millions of people and countless countries. These people have to be held accountable. They must be prosecuted and send to prison. because that will send a message to any future presedent that the time when you could get away with this criminal behaviour is well and truly  (OVER);;;;;
;working with other people actually benefits you. a couple hundred thousand jobs depend on trade with mexico;;;;;
;I'm Canadian and I like Trump :);;;;;
;Wow. That was terrible though!!! What are you people talking about?! It was not a good speech at all. I'm not even a die hard hater of trump. It was not good;;;;;
;May God bless America and Trump!;;;;;
;Suck it, illegals, extremists, feminists, and commies.;;;;;
;Know what? I'm Canadian, so I'm gonna sit back and watch this extreme horror movie with a plot twist. Anyone want some popcorn?;;;;;
;Thumbs up if you think Trumps Election was an inside job;;;;;
;What a load of crap.;;;;;
;#AmericaIsOverParty;;;;;
;Now arrives the hour of action;;;;;
;;;;;;
;Well he wasn't lying.;;;;;
;How do Mexicans feel about Trump's wall? ....... They'll get over it.;;;;;
;Adam says planes fly over them but knowone ever talks about them digging under it.;;;;;
;we are all the same we bleed the same red patriotic blood. blahh blahh blahh if we are all the same why discriminate hispanics and muslims ?????;;;;;
;I saw this kuk never even blocked Pakistan.. dt place full of terrorists as well as Saudis.... the Saudis are child rapers and barbaric polygamists you block the wrong ppl idiot.... America first wat a joke you know Israel won't like that one....;;;;;
;He is not intelligent, I don't know where people are getting that 1 from lol;;;;;
;Trump is the litmus test for intelligence and patriotism. For too long we've been ignored by greedy puppet politicians! Thank you Trump!;;;;;
;It makes me want to watch the movie Waterworld.;;;;;
;BUILD THAT WALL HURRY UP TRUMP;;;;;
;#NAME?;;;;;
;13:47 or 15:48 There have been a lot of discussion on the crowd size, with photos showing very few people there compared to President Obama's first inauguration. But look at this part of the video,  the mall looks pretty damn full to me.;;;;;
;Republicans unlike liberals have a job to go to;;;;;
;You Talk As If You Are In 2017 B.C. .   You Seth Face. You Have No Idea What Is Civilization , Humanity , Having Mercy To Human Kind ( Not Terrorists,Criminals Or Other Extremists Like you And ISIS And Etc.... ) Or Even Any Idea About Politic !!!!!! . BINGO , You Seth Face Got The Jackpot . Would Like To See The World After Your Four Years Of Domination ,,,,,  Shame And Disgrace on Those Who Play The Role Of A Carpet That You Walk On........................;;;;;
;I love u Trump Actually Fucking you you piece of shit you're not build a wall maybe a walk for your ass hahaha have dickhead;;;;;
;those clouds must be Libtards because the sky is weeping;;;;;
;Thank GOD ! I'm gonna cry ....... Good speech President Trump !!! I stand corrected ... GREAT speech President Trump !;;;;;
;Use your brain and try to understand his speech.;;;;;
;Go die in a sink hole Trump;;;;;
;I've seen a lot of people arguing about if Donald trump is racist or not, come on, let us see your point of view.;;;;;
;We have a porn star as the First Lady.;;;;;
;EBONY EXOTIC hahahaha, so true ;;;;;
;time to dig a hole.;;;;;
;Kitsch, kitsch, kitsch. I would say just like Nazi Germany, but they were actually better than us since there was no campaign to destroy Germany's clean water and clean air and therewas no nurturing ofrabid hatred against German women.;;;;;
;"The domestic abuser and the ""right to life"" movement. A most perfect marriage of psychopaths who are paving the way for an Indian society where family planning is infanticide because in an overpopulatedplace where no one has rights, life is extremely cheap and the life of women is cheaper than cheap. The lives of women are so worthless, asthey're murdered at birth and if they survive childhood, they're murdered by 25. Rich or poor. And there is no legal consequence. , ";;;;;
;shows the type of people hillary voters are..pathetic amount of dislikes;;;;;
;shows the type of person you are... concentrating on popularity in stead of truth or policy.;;;;;
;haha i love the way he says 'million';;;;;
;God blessUncle Sam.I see a really bright future for the American people when I look at Trump. Greetings from Israel Americancomrades;;;;;
;Yeah. Nuclear bombs ARE bright...;;;;;
;God can't save us now;;;;;
;supported Drumpf, just so the United Shit Empire of America get a fitting shithead as president who's easy to bash.;;;;;
;"Trump talks as if he's trying to sell a vacuum cleaner. ""This vacuum cleaner is now yours, your fingers are gonna push the start button, it will now serve YOU."" , ";;;;;
;10:37 I think he forgot a frickin wall there;;;;;
;"To all the people who support Trump after Trump University, Vera Coking scandal, grab em by the pussy, Russia hacking, tax evasions, the removal of the LGBT and climate change pages from White House.com and ""alternative facts"" scandals - YOU ARE OUT OF YOUR MINDS! , ";;;;;
;Georgi Mihailov To all the people who supported Clinton after her emails, Benghazi, superpredators, Whitewater, Bill Clinton rape accusations, the 1974 rape case, the Clinton Foundation, DNC rigging against Bernie, gay marriage flip-flops and Podesta emails - YOU ARE OUT OF YOUR MINDS!;;;;;
;fuck trump;;;;;
;f the trump likers.. stupids assholes;;;;;
;We've all been saved! #Trump2016 -2020 #MAGA #TRUMP #GENIUS #AllahuAkbar;;;;;
;Go fuck your self Trump;;;;;
;Don't touch world just mind your own country;;;;;
;donald trump as a very good point about keeping drugs out of the USA and keeping the borders safe;;;;;
;Drug abuse is an illness more than it is a crime.  The muslims are ten times more interested in attacking each other than they are us... and that means since there's no mushroom cloud over Saudi Arabia, they aren't likely to sneak a nuke over here even if they WERE interested in killing us...;;;;;
;;;;;;
;so..;;;;;
;;;;;;
;yeah....;;;;;
;They're trials.....who is the they he's speaking about?!;;;;;
;cia stop listening to us bash your orangutan!!!!!!!!;;;;;
;23,000 dislikes wow ppl want our country to be fucked up stupid idiots;;;;;
;do the ordenary american no that for every doller they pay in tax 60 cents is going to the military and now mr trump wants to raise that amount by 20 %  so that its going to be 72% all that money could have free healthcare all your roads bridges scools so when people around the world say im crasy to pay 40% in tax but i get all that in my taxes dont have to pay extra if i get unemployd i still get  money to live fore what do an american get nothing;;;;;
;try to not destroy what the real great men did please;;;;;
;potrei vomitare....;;;;;
;holy crap;;;;;
;He copied the saying in the bee movie except he changed the word colony into nation. 6:33;;;;;
;Fuck trump. He sounds like a retard. He's just reiterating what he said in the campaign, you retards, and that's a pun for a Republican retard lol;;;;;
;Remember what happened to Kennedy,trump you could be next, the difference is you would deserve it PERIOD.;;;;;
;Libtards *TRIGGERED!*;;;;;
;....Remember the film, 'The Hunchback of Notre Dame'? How they fooled ;;;;;
;Quasimodo to thinking he was important, putting a crown upon his head, ;;;;;
;making him king. I feel Trump is following the same fate, the true ;;;;;
;rulers who rule the USA, (hidden away from the public) have done to him ;;;;;
;"what they have done to Quasimodo, here is a line from the film, ""By ";;;;;
;"unanimous vote, we now proclaim you King of Fools!"" Strange, but so ";;;;;
;coincidental.;;;;;
;The audio of the cheering in the background doesn't match the images being shown. Almost like it has been edited to show a less interested audience.;;;;;
;Respect to President Trump! I'm sending my best regards to our American siblings from Prague, Czechia.;;;;;
;AN AWESOME SHOW TO CHECK OUT IS ( ON THE WINGS OF LOVE ) IT'S DRAMA SERIES ABOUT TWO IMMIGRANTS FINDING LOVE WITH EACH OTHER IN AMERICA. IF INTERESTED GO TO GOOGLE SEARCH TYPE ( OTWOL FULL EPISODES) OR TYPE (KISSASIAN.COM) OTWOL. ENJOY!!!;;;;;
;OF COURSE SUBTITLED.;;;;;
;tell this shitty little pink chimpanzee not to mess with Iran...ehem Iran has taught good lessons for bastard who thought too much about themselves for 10,000 years;;;;;
;every single comment is a fucking troll comment, some ppl said he the greatest president ever,, really!! y'all its like being a fry cook who says i am going to try to be. a doctor;;;;;
;MAGA;;;;;
;"19 yr old girls talkin about ""leaving the country"" but can't even make it from Sig Chi to Kappa Alpha without throwing up & peeing in a bush , ";;;;;
;what was said up til.3 :30 is mostly true. but this is NOT the man to be trusted to correct it. he's playing you morons, and we all lose.;;;;;
;what is the difference between Trump and S.Korean president Park ?;;;;;
;lyrics courtesy of Peter T Steele:;;;;;
;Listen to all this all you douchebags;;;;;
;it's time that we laid down the law;;;;;
;we're tired of taking your shit;;;;;
;and we ain't 'gonna take it no more;;;;;
;be prepared to fight and die;;;;;
;so that we may be free;;;;;
;and if you don't like it here;;;;;
;than pack your sh*t and leave;;;;;
;our forefathers died in war;;;;;
;so that you could live better;;;;;
;we at least owe it to them;;;;;
;to keep the stars and stripes forever;;;;;
;;;;;;
;Planting bombs in planes;;;;;
;blowing up our ships;;;;;
;kill our kids and woman;;;;;
;find these dickless slobs;;;;;
;hang them by the scrotum;;;;;
;lets end the terrorism;;;;;
;;;;;;
;You think yourself a god;;;;;
;would follow to the death;;;;;
;a spineless yellow faggot;;;;;
;a bunch of stinking slobs;;;;;
;hiding behind masks;;;;;
;show yourself 'ya maggot;;;;;
;;;;;;
;United we stand;;;;;
;divided we fall;;;;;
;and that's the way it's gonna be;;;;;
;don't ever forget the soldiers;;;;;
;who died for liberty;;;;;
;;;;;;
;All the bullshit countries;;;;;
;who think they'll beat the giant;;;;;
;world peace upheaval;;;;;
;we'll nuke 'em to the stone age;;;;;
;send the message clear;;;;;
;ya don't fuck with the eagle;;;;;
;;;;;;
;5 000 000 000;;;;;
;"Why does he keep doing the 666 symbol with his hand every time he says ""belongs to YOU""";;;;;
;"and ""control"" just watch again and see when he does the 666 symbol with his 3 fingers up and his thumb and index as a circle.. perhaps he just talks that way with his hands as i ""an italian"" talks with mine but i also don't put my hand that way. , ";;;;;
;Mass like this video...Bloody Liberal scums!;;;;;
;"A RECKLESS NARCISSISTIC EGOMANIAC, AN EMOTIONALLY UNSTABLE CLOWN, FAKE ""REVOLUTIONIST"" AND PATHOLOGICAL LIAR WILL BE LEADING THIS GREAT NATION.... DID THE U.S. REALLY DESERVE THAT DARK FARCE?!  WHAT A HISTORIC SHAME FOR AMERICA! ";;;;;
;SIGN WHITE HOUSE PETITION FOR DONALD TRUMP IMPEACHMENT:;;;;;
;https://petitions.whitehouse.gov/petition/impeach-donald-trump-8;;;;;
;Trump kicked ass with this speech, I voted for Hillary Clinton, but I must say President Trump is going to either be the worst POTUS  or one of the U.S.A. best we ever had, I'm thinking he going to be the latter;;;;;
;Donald Trump...they are bringing the ghetto from Chicago down to Danville Illinois and it's very worrysome...there is so much more violence and I wish the mayors here wouldn't bring their fun shots and turmoil downy to central illinois;;;;;
;LMAO literally only white people in the front row seats. No hate, just funny;;;;;
;Im tipping his daughter Ivanka has a nice little hairy one...;;;;;
;Nuke Mecca;;;;;
;Love you President Trump!!!;;;;;
;I hate the shit out of him but I have to admit I have some hope;;;;;
;I hate him so much but when he said we have the power it made me hate him a lot less still don't love him tho;;;;;
;I made a gofund me to help start the wall... https://www.gofundme.com/x3rc97qc-trumps-wall  come donate!;;;;;
;Some of us probably didn't catch this, but Trump quoted Bane from Dark Knight Rises;;;;;
;"A am a Spanish immigrant, gay, woman and I love trump. Finally someone with balls. He may fuck up on a lot (like his views on abortion and climate change etc) but give him a chance. I gave Obama a chance (I didn't like him at all at first) and now I love the guy. Instead of saying ""he's not my president"" and being horrible to him, lets do our job as American citizens and teach him how to keep us happy , ";;;;;
;oh god go home please;;;;;
;I hate TRUMP;;;;;
;I don't think Trump even needs that mic. Sounds like he's talking to an empty room.;;;;;
;"11:35 ""america built by american's"" Jiihad shows up on screen lmao , ";;;;;
;We're gonna build a bar in rural Connecticut;;;;;
;Jews are evil and underhanded people.;;;;;
;again...  I'm from here...  the land yawl stole from natives. cough cough so what is you... a thief? cause nigga  u white.  Tf is up with y'all racist ppl. y'all made America like this. shit id rather be in Mexico ;;;;;
;not my President!;;;;;
;All;;;;;
;You stupid bitch ass liberal niggas are scared af lol. ;;;;;
;;;;;;
;Trump;;;;;
;Didn't say a single thing that was racist. These niggas are just mad that they  won't have an excuse to lay around when Trump brings jobs back! ;;;;;
;;;;;;
;#blackmen4Trump;;;;;
;He makes me sick. Immoral, uneducated narcissist. I find it appalling how so many people voted for such an ignorant ass. Wow! Huge disappointment. I thought people were better than this;;;;;
;everyone in the comments telling people to stop bitching about a man who bitches about every little thing anyone says about him on social media;;;;;
;How bout President Trump inauguration speech.   More disrespect from the bias media;;;;;
;I didn't get to watch this ;;;;;
;Right, OK. I'm a Brit and therefore am somewhat detached from (but still very much interested in) the US political scene. Hysteria aside, how could a country that purports to be a cradle of democracy select an arrogant, racist, jingoistic alpha male lunatic like Trump? Just thinking.;;;;;
;The other choice was much worse.;;;;;
;"Give me your tired, your poor,
Your huddled masses yearning to breathe free,
The wretched refuse of your teeming shore.
Send these, the homeless, tempest-tost to me,
I lift my lamp beside the golden door! , ";;;;;
;Haha people think this guy will save them... He's a misogynistic pig;;;;;
;Impression of Trump: ;;;;;
;Look at the 13:48 mark of this video, shows the crowd to the Washington Monument.  Although it's not from above, looks like the mall is full to me.  Judge for yourself...;;;;;
;Protected by god? we should eliminate such tales called religion, only then world will see peace because only then people will be led by science and facts, why some people think that they are not responsible for their lives? So you`re saying that someone sitting somewhere and telling you what to do and lead your life (god knows where)? don`t you think that (you must know where) to lead your life first?;;;;;
;flying spaghetti monster - he is the only savior;;;;;
;Any YouTubers want to support eachother?;;;;;
;Hitler said something the same in his inauguration of his Nazis govt., the only difference is that he isn't charismatic in his behavior and character.;;;;;
;THIS IS SHIT;;;;;
;Could Michelle Obama look any frumpier than she did on this day ? I really liked her and her styles were beautiful. But for Trump's  Inauguration  she looked like she went to the Salvation Army and her hair was so messy. Plus the bad look she had on her face all day was terrible. She looked jealous.;;;;;
;whether you like or dislike trump, he is our president now. so let's all accept that for the sake of peace in this world. :);;;;;
;0:21 i didn't know that Velociraptors supported Trump.;;;;;
;Who cares about trump, fuck him.;;;;;
;Americans are so stupid;;;;;
;Do old trump is going to make America wors;;;;;
;"This is the greatest inauguration speech I have ever heard. ""Time for empty talk is over";" now arrives the hour of action"". Now the world sees how swiftly the action comes. Good job! , ";;;;
;I'm glad to see retard PC era gone;;;;;
;this old man is extra boring;;;;;
;Okay this is what I'm going to say about president Donald Trump. ;;;;;
;Me as a person do not like Trump but if he can help our country that will be great but as he said in the debate we haven't been doing anything for 30 years, so what is he going to do for us that benefits us , a wall will not define America and I think it's rude for him to just want to vanish Obama care , yes it work but him as a president shouldn't take away something that helped people and the people of America can be in charge but if we don't have a government that helps us then we r a useless country we bring in people to help not to rule.;;;;;
;;;;;;
;This us my opinion so plz don't bash me.;;;;;
;And I have too say every president we have had been spreading hate,racism, and more but if we follow our president like what the people want us too do then we will keep spreading this hate and racism. It's the people to blame we have been signed to do something we can all change but those people are not going to change because we have a president that can help but we know trump as a stupid, mean,racist and that's why people follow him just because what people call him. If we the people are smart we known for centuries that we don't have to follow what our president is but follow whom we r and that's what is going to change america;;;;;
;Hey I have an idea lets elect a president and then bitch about it for four years.fucking cry about it America;;;;;
;Oh my God;;;;;
;Oh my God;;;;;
;1:41 who else thought that guy was walking on a tredmill;;;;;
;im frm india i hate america and d trump;;;;;
;I like how he did not candy coat Obama's admin, he gave him respect for the transition, but did not say he did a good job as president.   Deplorable Donald saying it how it is.  All you liberals are mainly people raised up without the knowledge of the Spirit, having families that deny God, or over imposed it without actually knowing the creator, and by doing so has driven you away , as well by culture, from the source of common sense that your insanity is so eagerly  attempting to display.  Evil hates good,  check your hearts.;;;;;
;Also, most liberals come out of families that did not suffer the many things hidden behind closed doors in America.  Most liberals come from ignorant families, deprived of truth, but not of happiness in their debased culture, empowering their false logics.   Families that seldom had to struggle, providing a hand me down atmosphere of false security that the former admin played off brilliantly.;;;;;
;Why the fuck did America Vote him in, Why?;;;;;
;Francesca Fraser we were tired of PC culture, BLM calling white people racist for their skin color, and the LGBTQ community for calling straight males sexist for their sexual orientation and gender.;;;;;
;Oh crap;;;;;
;I just really can't believe that America would rather have a black president & Donald Trump than EVER elect a woman for president.  Shows who the minority is, right?;;;;;
